2.577414965,50,0.203174603,0.8,New Point
2.803809523,38,0.200272108,0.8,New Point
3.021496598,43,0.203174603,0.8,New Point
3.247891156,50,0.188662131,0.8,New Point
3.468480725,48,0.203174603,0.8,New Point
3.697777777,43,0.200272108,0.8,New Point
3.935782312,43,0.191564625,0.8,New Point
4.150566893,45,0.203174603,0.8,New Point
4.400181405,46,0.188662131,0.8,New Point
4.624489795,38,0.200000000,0.8,New Point
4.820408163,43,0.183673469,0.8,New Point
5.028571428,41,0.191836734,0.8,New Point
5.232653061,39,0.171428571,0.8,New Point
5.448979591,43,0.208163265,0.8,New Point
5.689795918,42,0.208163265,0.8,New Point
5.906122448,45,0.191836734,0.8,New Point
6.106122448,44,0.204081632,0.8,New Point
6.318367346,41,0.200000000,0.8,New Point
6.555102040,46,0.195918367,0.8,New Point
6.779591836,40,0.200000000,0.8,New Point
6.995918367,39,0.191836734,0.8,New Point
7.200000000,47,0.191836734,0.8,New Point
7.416326530,46,0.200000000,0.8,New Point
7.665306122,45,0.200000000,0.8,New Point
7.889795918,43,0.179591836,0.8,New Point
8.118367346,38,0.183673469,0.8,New Point
8.310204081,40,0.191836734,0.8,New Point
8.518367346,40,0.195918367,0.8,New Point
8.763265306,41,0.171428571,0.8,New Point
8.951020408,45,0.200000000,0.8,New Point
9.151020408,50,0.183673469,0.8,New Point
9.395918367,48,0.200000000,0.8,New Point
9.608163265,47,0.195918367,0.8,New Point
9.836734693,45,0.179591836,0.8,New Point
10.044897959,50,0.167346938,0.8,New Point
10.253061224,47,0.179591836,0.8,New Point
10.436734693,48,0.191836734,0.8,New Point
10.697959183,50,0.195918367,0.8,New Point
10.926530612,52,0.179591836,0.8,New Point
11.126530612,52,0.200000000,0.8,New Point
11.338775510,53,0.195918367,0.8,New Point
11.538775510,45,0.175510204,0.8,New Point
11.783673469,50,0.167346938,0.8,New Point
11.991836734,47,0.163265306,0.8,New Point
12.212244897,48,0.183673469,0.8,New Point
12.436734693,55,0.195918367,0.8,New Point
12.653061224,53,0.171428571,0.8,New Point
12.848979591,57,0.195918367,0.8,New Point
13.089795918,56,0.191836734,0.8,New Point
13.302040816,42,0.179591836,0.8,New Point
13.534693877,47,0.208163265,0.8,New Point
13.738775510,41,0.195918367,0.8,New Point
13.979591836,39,0.146938775,0.8,New Point
14.175510204,47,0.216326530,0.8,New Point
14.416326530,45,0.183673469,0.8,New Point
14.624489795,44,0.171428571,0.8,New Point
14.832653061,43,0.179591836,0.8,New Point
15.057142857,46,0.212244897,0.8,New Point
15.297959183,48,0.183673469,0.8,New Point
15.493877551,43,0.212244897,0.8,New Point
15.730612244,41,0.200000000,0.8,New Point
15.946938775,48,0.195918367,0.8,New Point
16.155102040,47,0.216326530,0.8,New Point
16.400000000,38,0.187755102,0.8,New Point
16.636734693,43,0.163265306,0.8,New Point
16.828571428,48,0.187755102,0.8,New Point
17.036734693,51,0.204081632,0.8,New Point
17.257142857,50,0.187755102,0.8,New Point
17.457142857,48,0.204081632,0.8,New Point
17.673469387,45,0.171428571,0.8,New Point
17.906122448,50,0.175510204,0.8,New Point
18.134693877,38,0.187755102,0.8,New Point
18.351020408,43,0.195918367,0.8,New Point
18.616326530,53,0.159183673,0.8,New Point
18.795918367,52,0.187755102,0.8,New Point
19.012244897,51,0.171428571,0.8,New Point
19.220408163,50,0.204081632,0.8,New Point
19.448979591,49,0.191836734,0.8,New Point
19.653061224,48,0.208163265,0.8,New Point
19.877551020,49,0.187755102,0.8,New Point
20.073469387,48,0.224489795,0.8,New Point
20.338775510,43,0.204081632,0.8,New Point
20.575510204,46,0.216326530,0.8,New Point
20.808163265,45,0.155102040,0.8,New Point
20.987755102,43,0.212244897,0.8,New Point
21.228571428,42,0.195918367,0.8,New Point
21.469387755,40,0.191836734,0.8,New Point
21.677551020,38,0.183673469,0.8,New Point
21.930612244,36,0.204081632,0.8,New Point
22.159183673,38,0.171428571,0.8,New Point
22.346938775,39,0.187755102,0.8,New Point
22.559183673,40,0.183673469,0.8,New Point
22.779591836,41,0.212244897,0.8,New Point
23.008163265,45,0.187755102,0.8,New Point
23.228571428,38,0.208163265,0.8,New Point
23.473469387,37,0.167346938,0.8,New Point
23.657142857,34,0.220408163,0.8,New Point
23.922448979,46,0.195918367,0.8,New Point
24.142857142,43,0.195918367,0.8,New Point
24.363265306,46,0.195918367,0.8,New Point
24.587755102,48,0.179591836,0.8,New Point
24.779591836,46,0.200000000,0.8,New Point
25.020408163,34,0.175510204,0.8,New Point
25.208163265,42,0.200000000,0.8,New Point
25.432653061,45,0.195918367,0.8,New Point
25.677551020,38,0.179591836,0.8,New Point
25.902040816,34,0.171428571,0.8,New Point
26.130612244,38,0.200000000,0.8,New Point
26.355102040,36,0.191836734,0.8,New Point
26.555102040,38,0.187755102,0.8,New Point
26.779591836,39,0.195918367,0.8,New Point
27.000000000,40,0.224489795,0.8,New Point
27.248979591,41,0.187755102,0.8,New Point
27.453061224,43,0.208163265,0.8,New Point
27.665306122,44,0.216326530,0.8,New Point
27.897959183,45,0.195918367,0.8,New Point
28.110204081,46,0.195918367,0.8,New Point
28.338775510,38,0.200000000,0.8,New Point
28.587755102,39,0.175510204,0.8,New Point
28.771428571,40,0.183673469,0.8,New Point
28.987755102,41,0.191836734,0.8,New Point
29.208163265,40,0.183673469,0.8,New Point
29.440816326,39,0.167346938,0.8,New Point
29.628571428,38,0.195918367,0.8,New Point
29.861224489,36,0.191836734,0.8,New Point
30.061224489,43,0.200000000,0.8,New Point
30.289795918,41,0.179591836,0.8,New Point
30.502040816,39,0.151020408,0.8,New Point
