3.689795918,46,0.261224489,0.8,New Point
3.967346938,44,0.106122448,0.8,New Point
4.130612244,48,0.375510204,0.8,New Point
4.555102040,50,0.400000000,0.8,New Point
5.020408163,38,0.424489795,0.8,New Point
5.493877551,38,0.391836734,0.8,New Point
5.910204081,46,0.351020408,0.8,New Point
6.359183673,48,0.440816326,0.8,New Point
6.824489795,47,0.391836734,0.8,New Point
7.265306122,46,0.285714285,0.8,New Point
7.575510204,43,0.106122448,0.8,New Point
7.722448979,48,0.391836734,0.8,New Point
8.163265306,50,0.424489795,0.8,New Point
8.653061224,48,0.302040816,0.8,New Point
9.126530612,38,0.359183673,0.8,New Point
9.559183673,43,0.367346938,0.8,New Point
10.000000000,50,0.383673469,0.8,New Point
10.424489795,51,0.285714285,0.8,New Point
10.889795918,52,0.293877551,0.8,New Point
11.281632653,52,0.359183673,0.8,New Point
11.812244897,50,0.367346938,0.8,New Point
12.187755102,52,0.244897959,0.8,New Point
12.649070294,46,0.277551020,0.8,New Point
13.093877551,48,0.424489795,0.8,New Point
13.542857142,41,0.163265306,0.8,New Point
14.000000000,48,0.375510204,0.8,New Point
14.416326530,46,0.228571428,0.8,New Point
14.693877551,46,0.138775510,0.8,New Point
14.832653061,38,0.408163265,0.8,New Point
15.273469387,39,0.400000000,0.8,New Point
15.722448979,40,0.277551020,0.8,New Point
16.163265306,41,0.408163265,0.8,New Point
16.620408163,39,0.293877551,0.8,New Point
17.077551020,38,0.342857142,0.8,New Point
17.453061224,36,0.424489795,0.8,New Point
17.902040816,31,0.391836734,0.8,New Point
18.351020408,36,0.424489795,0.8,New Point
18.832653061,41,0.375510204,0.8,New Point
19.265306122,40,0.383673469,0.8,New Point
19.697959183,39,0.416326530,0.8,New Point
20.146938775,46,0.375510204,0.8,New Point
20.571428571,48,0.367346938,0.8,New Point
20.971428571,47,0.400000000,0.8,New Point
21.387755102,46,0.432653061,0.8,New Point
21.885714285,41,0.375510204,0.8,New Point
22.302040816,38,0.400000000,0.8,New Point
22.742857142,39,0.375510204,0.8,New Point
23.175510204,41,0.400000000,0.8,New Point
23.632653061,44,0.326530612,0.8,New Point
24.073469387,45,0.424489795,0.8,New Point
24.538775510,44,0.253061224,0.8,New Point
24.791836734,45,0.138775510,0.8,New Point
24.955102040,46,0.404081632,0.8,New Point
25.387755102,46,0.416326530,0.8,New Point
25.824489795,44,0.424489795,0.8,New Point
26.289795918,44,0.387755102,0.8,New Point
26.722448979,43,0.440816326,0.8,New Point
27.171428571,41,0.363265306,0.8,New Point
27.595918367,38,0.391836734,0.8,New Point
28.069387755,41,0.318367346,0.8,New Point
28.391836734,44,0.093877551,0.8,New Point
28.526530612,46,0.375510204,0.8,New Point
28.946938775,46,0.412244897,0.8,New Point
29.412244897,44,0.371428571,0.8,New Point
29.824489795,44,0.412244897,0.8,New Point
30.265306122,43,0.444897959,0.8,New Point
30.746938775,41,0.383673469,0.8,New Point
31.151020408,39,0.440816326,0.8,New Point
31.636734693,49,0.208163265,0.8,New Point
31.844897959,46,0.195918367,0.8,New Point
32.049342403,51,0.416326530,0.8,New Point
32.473106575,51,0.436734693,0.8,New Point
32.925895691,49,0.424489795,0.8,New Point
33.396099773,49,0.395918367,0.8,New Point
33.843083900,48,0.387755102,0.8,New Point
34.232018140,48,0.424489795,0.8,New Point
34.710204081,46,0.383673469,0.8,New Point
35.134693877,44,0.408163265,0.8,New Point
35.575510204,46,0.440816326,0.8,New Point
36.066394557,53,0.377324263,0.8,New Point
36.484353741,56,0.377324263,0.8,New Point
36.971972789,56,0.446984126,0.8,New Point
37.447981859,53,0.342494331,0.8,New Point
37.836916099,51,0.429569160,0.8,New Point
38.283900226,50,0.441179138,0.8,New Point
38.771519274,40,0.441179138,0.8,New Point
39.195283446,41,0.446984126,0.8,New Point
39.665487528,48,0.406349206,0.8,New Point
40.095056689,50,0.412154195,0.8,New Point
40.536235827,53,0.441179138,0.8,New Point
40.983219954,51,0.441179138,0.8,New Point
41.482448979,55,0.325079365,0.8,New Point
41.877188208,61,0.406349206,0.8,New Point
42.382222222,60,0.406349206,0.8,New Point
42.794376417,58,0.417959183,0.8,New Point
43.223945578,50,0.406349206,0.8,New Point
43.641904761,51,0.446984126,0.8,New Point
44.112108843,52,0.423764172,0.8,New Point
44.553287981,53,0.429569160,0.8,New Point
44.988662131,56,0.400544217,0.8,New Point
45.424036281,63,0.429569160,0.8,New Point
45.876825396,64,0.417959183,0.8,New Point
46.318004535,65,0.458594104,0.8,New Point
