3.408004535,43,0.270997732,1
3.679002267,44,0.253990929,1
3.932993197,43,0.270997732,1
4.203537414,41,0.278004535,1
4.480000000,39,0.269002267,1
4.749931972,38,0.249002267,1
4.998095238,36,0.286009070,1
5.285442176,46,0.252993197,1
5.539002267,44,0.260997732,1
5.800000000,43,0.265011337,1
6.064761904,42,0.278004535,1
6.342993197,44,0.249002267,1
6.591564625,46,0.278004535,1
6.891972789,47,0.244988662,1
7.111836734,48,0.265011337,1
7.379591836,46,0.255011337,1
7.632108843,44,0.260997732,1
7.896009070,43,0.249002267,1
8.143673469,41,0.249002267,1
8.391836734,39,0.255011337,1
8.648707482,38,0.250000000,1
8.899002267,43,0.261995464,1
9.160272108,48,0.273990929,1
9.434557823,46,0.269002267,1
9.703990929,44,0.238004535,1
9.941995464,43,0.261995464,1
10.202993197,44,0.271995464,1
10.476009070,43,0.240997732,1
10.717006802,44,0.253990929,1
10.971428571,46,0.268004535,1
11.237006802,48,0.240000000,1
11.478639455,50,0.253990929,1
11.733333333,51,0.271995464,1
12.003265306,50,0.262993197,1
12.266666666,47,0.250997732,1
12.517006802,46,0.268004535,1
12.784761904,44,0.284988662,1
13.071995464,43,0.258004535,1
13.788299319,45,0.045714285,0.8,New Point
13.844897959,44,0.243990929,1
14.090000000,43,0.262993197,1
14.352108843,42,0.270997732,1
14.623990929,43,0.267006802,1
14.890997732,44,0.272993197,1
15.161904761,47,0.260000000,1
15.423129251,48,0.258004535,1
15.682176870,46,0.241995464,1
15.925011337,44,0.266009070,1
16.189387755,43,0.242993197,1
16.433197278,41,0.252993197,1
16.685714285,39,0.250000000,1
16.937006802,43,0.270997732,1
17.207006802,43,0.270000000,1
17.475918367,48,0.257006802,1
17.734965986,46,0.260997732,1
17.996009070,44,0.260997732,1
18.257006802,43,0.237006802,1
18.492517006,42,0.272993197,1
18.767006802,43,0.269002267,1
19.037006802,44,0.244988662,1
19.280544217,46,0.250997732,1
19.530884353,47,0.261995464,1
19.794285714,46,0.260997732,1
20.055510204,44,0.253990929,1
20.310000000,43,0.251995464,1
20.560544217,41,0.260000000,1
20.821995464,46,0.248004535,1
21.069931972,47,0.242993197,1
21.311564625,53,0.246009070,1
21.557551020,48,0.277006802,1
21.834013605,52,0.270000000,1
22.103945578,53,0.268004535,1
22.373877551,49,0.257006802,1
22.630748299,46,0.250000000,1
22.881088435,46,0.250000000,1
23.131995464,44,0.259002267,1
23.390997732,43,0.239002267,1
23.629931972,41,0.276009070,1
23.906009070,43,0.273990929,1
24.178503401,44,0.244988662,1
24.422312925,46,0.265011337,1
24.687891156,47,0.260000000,1
24.946938775,50,0.260000000,1
25.208163265,51,0.240000000,1
25.449002267,52,0.262993197,1
25.708843537,52,0.240997732,1
25.950476190,51,0.255011337,1
26.207346938,50,0.279002267,1
26.485986394,47,0.248004535,1
26.734149659,46,0.259002267,1
26.992993197,44,0.280000000,1
27.272993197,43,0.248004535,1
