0.930612244,36,0.321360544,1
1.252607709,41,0.307210884,1
1.559818594,36,0.353582766,1
1.913401360,41,0.350453514,1
3.288163265,36,0.357210884,1
3.644081632,41,0.372970521,1
4.016326530,36,0.311065759,1
4.330226757,41,0.325646258,1
4.986122448,36,0.325238095,1
5.313854875,41,0.367823129,1
5.681632653,36,0.361360544,1
6.043038548,41,0.356439909,1
7.412244897,36,0.356258503,1
7.768707482,41,0.359501133,1
8.127346938,36,0.342176870,1
8.470385487,41,0.357936507,1
9.168979591,36,0.354965986,1
9.524897959,41,0.352040816,1
9.874285714,36,0.347052154,1
10.224104308,41,0.661065759,1
11.579047619,41,0.374149659,1
11.953197278,46,0.369501133,1
12.320000000,41,0.337324263,1
12.659591836,46,0.308526077,1
13.332199546,41,0.334263038,1
13.666462585,46,0.346712018,1
14.013174603,41,0.421882086,1
14.432653061,46,0.323106575,1
15.719183673,36,0.321269841,1
16.042630385,41,0.358027210,1
16.398367346,36,0.351927437,1
16.752585034,41,0.340498866,1
17.453061224,36,0.341768707,1
17.795600907,41,0.323287981,1
18.115918367,36,0.381609977,1
18.500498866,41,0.332743764,1
19.813492063,36,0.339070294,1
20.152562358,35,0.303038548,1
20.455600907,34,0.348639455,1
21.552698412,34,0.363310657,1
23.657165532,33,0.356235827,1
24.687414965,44,0.335510204,1
25.022040816,44,0.323265306,0.8,New Point
25.701632653,44,0.353106575,1
26.060408163,44,0.342857142,0.8,New Point
26.752902494,43,0.340680272,1
27.093582766,43,0.344829931,1
27.438412698,43,0.362199546,1
27.800612244,43,0.346394557,1
28.147006802,38,0.324875283,1
28.471882086,43,0.351473922,1
28.823356009,44,0.353174603,1
29.176530612,44,0.353424036,1
29.844195011,44,0.327505668,1
30.171700680,44,0.347528344,1
30.519229024,38,0.379070294,1
30.898299319,43,0.340702947,1
31.235918367,43,0.324829931,1
31.563832199,35,0.342063492,1
31.905895691,36,0.345283446,1
32.251179138,36,0.382879818,1
32.634058956,41,0.362063492,1
32.996122448,41,0.351315192,1
34.031020408,36,0.327641723,1
34.359070294,41,0.346258503,1
34.705328798,36,0.361723356,1
35.067052154,41,0.349002267,1
35.416054421,41,0.353968253,1
36.461927437,36,0.331836734,1
36.793764172,40,0.370476190,1
37.162448979,41,0.348117913,1
37.511836734,45,0.352040816,1
37.861224489,46,0.345351473,1
38.207346938,47,0.349478458,1
38.556734693,48,0.323605442,1
38.880000000,36,0.363446712,1
39.245714285,41,0.351496598,1
39.597777777,38,0.341111111,1
39.937959183,36,0.360997732,1
40.297142857,29,0.345238095,1
40.643265306,41,0.310317460,1
40.953469387,36,0.360657596,1
41.315918367,41,0.334943310,1
41.651043083,45,0.339659863,1
41.988571428,48,0.341768707,1
42.331428571,51,0.337414965,1
42.667755102,52,0.334285714,1
43.004081632,53,0.338979591,1
43.340408163,48,0.367596371,1
43.710748299,36,0.313287981,1
44.024036281,43,0.337868480,1
44.361904761,41,0.379659863,1
44.741224489,48,0.361859410,1
45.100408163,47,0.341836734,1
45.443265306,46,0.314557823,1
45.756734693,47,0.378820861,1
46.135510204,48,0.309365079,1
46.445714285,46,0.349229024,1
46.795102040,53,0.330975056,1
47.128208616,41,0.341292517,1
47.467755102,46,0.320725623,1
47.787755102,53,0.345850340,1
48.133877551,46,0.318979591,1
48.453877551,47,0.365034013,1
48.819591836,47,0.330068027,1
49.150158730,53,0.345487528,1
49.495510204,47,0.345555555,1
49.838367346,48,0.404512471,1
50.245714285,38,0.336235827,1
50.579591836,41,0.298367346,1
50.880317460,38,0.362562358,1
51.242448979,36,0.339931972,1
51.582040816,41,0.343197278,1
51.926009070,36,0.317324263,1
52.241632653,40,0.367120181,1
52.607346938,41,0.349160997,1
52.956734693,45,0.355306122,1
53.312653061,48,0.321927437,1
53.635918367,46,0.350748299,1
53.987596371,43,0.321360544,1
54.308571428,29,0.384580498,1
54.690612244,34,0.338775510,1
55.030204081,41,0.350521541,1
55.379591836,46,0.321632653,1
55.702857142,45,0.340226757,1
56.044693877,36,0.333310657,1
56.375510204,29,0.338820861,1
56.716825396,33,0.372675736,1
57.089501133,28,0.338798185,1
57.428299319,38,0.329863945,1
57.758163265,37,0.324807256,1
58.082970521,36,0.356371882,1
58.439342403,37,0.372290249,1
58.811632653,38,0.339818594,1
59.151451247,39,0.327142857,1
59.478594104,44,0.335011337,1
59.813605442,43,0.324376417,1
60.137981859,38,0.334353741,1
60.472335600,35,0.348571428,1
60.820907029,38,0.333106575,1
61.154013605,31,0.359319727,1
61.513333333,43,0.365124716,1
61.878458049,44,0.353673469,1
62.230204081,44,0.323015873,1
62.555147392,39,0.346916099,1
62.902063492,36,0.328276643,1
63.230340136,39,0.367482993,1
63.595102040,44,0.329070294,1
63.926893424,43,0.330136054,1
64.257029478,38,0.355873015,1
64.612902494,37,0.355941043,1
64.968843537,36,0.331972789,1
65.299591836,48,0.339251700,1
65.639183673,40,0.340634920,1
65.978775510,41,0.328820861,1
66.308571428,45,0.346417233,1
66.654693877,34,0.350000000,1
67.004081632,35,0.334761904,1
67.340702947,36,0.367097505,1
67.706122448,40,0.334058956,1
68.041859410,41,0.366031746,1
68.404897959,45,0.351383219,1
68.757551020,46,0.351814058,1
69.110204081,47,0.346734693,1
69.456326530,48,0.323673469,1
69.781496598,52,0.339319727,1
70.475102040,48,0.356757369,1
70.831020408,41,0.325124716,1
71.157551020,48,0.341700680,1
71.497142857,52,0.316802721,1
71.817142857,53,0.313446712,1
72.130612244,53,0.330612244,1
72.460408163,48,0.338095238,1
72.799342403,36,0.393809523,1
73.191836734,43,0.339909297,1
73.531428571,43,0.340861678,1
73.871020408,42,0.351156462,1
74.223673469,41,0.355804988,1
74.579591836,48,0.371269841,1
74.951836734,52,0.334126984,1
75.284897959,55,0.345283446,1
75.631020408,55,0.359002267,1
75.990204081,53,0.361405895,1
76.351972789,38,0.340272108,1
76.692244897,54,0.310181405,1
76.999183673,55,0.351814058,1
77.351836734,54,0.349183673,1
77.701224489,51,0.352471655,1
78.053877551,50,0.343015873,1
78.742154195,38,0.352471655,1
79.094625850,43,0.330136054,1
79.424761904,41,0.349319727,1
79.774081632,39,0.357097505,1
80.131179138,38,0.357709750,1
80.486530612,35,0.349410430,1
80.838299319,38,0.334172335,1
81.172471655,43,0.338231292,1
81.508571428,41,0.337006802,1
81.844897959,46,0.332448979,1
82.177959183,47,0.350793650,1
82.530612244,48,0.352199546,1
82.880000000,36,0.359365079,1
83.242448979,38,0.328707482,1
83.568979591,40,0.328752834,1
83.899977324,41,0.349365079,1
84.248163265,41,0.383628117,1
84.630204081,36,0.353151927,1
84.986122448,29,0.328979591,1
85.315102040,36,0.314013605,1
85.626122448,41,0.364512471,1
85.991836734,36,0.324852607,1
86.318480725,35,0.355396825,1
86.673877551,34,0.345351473,1
87.019229024,41,0.340385487,1
87.356734693,46,0.327528344,1
87.686530612,48,0.325782312,1
88.009795918,46,0.334240362,1
88.347165532,38,0.322857142,1
88.669387755,33,0.329251700,1
88.999183673,35,0.333061224,1
89.332244897,37,0.366326530,1
89.697959183,40,0.347052154,1
90.044081632,47,0.351814058,1
90.396734693,45,0.352766439,1
90.749387755,44,0.368616780,1
91.118911564,39,0.352970521,1
91.471882086,36,0.328276643,1
91.800158730,32,0.359659863,1
92.159818594,32,0.333469387,1
92.493287981,42,0.331383219,1
92.822857142,43,0.337188208,1
93.161859410,35,0.333310657,1
93.495170068,38,0.345215419,1
93.840385487,40,0.317709750,1
94.155102040,42,0.297777777,1
94.455873015,43,0.372199546,1
94.827755102,44,0.333514739,1
95.161587301,39,0.351882086,1
95.513469387,36,0.332063492,1
95.845532879,32,0.332947845,1
96.176326530,36,0.327777777,1
96.506258503,44,0.354557823,1
96.860816326,43,0.355328798,1
97.216145124,38,0.330544217,1
97.546689342,37,0.352562358,1
97.899251700,36,0.323877551,1
98.220408163,48,0.339387755,1
98.560000000,52,0.343174603,1
98.905691609,41,0.381337868,1
99.284897959,45,0.323922902,1
99.608163265,46,0.360929705,1
99.971882086,36,0.365464852,1
100.336326530,37,0.337324263,1
100.672653061,40,0.357165532,1
101.031836734,41,0.359659863,1
101.391020408,45,0.351247165,1
101.740408163,46,0.312040816,1
102.053877551,47,0.356757369,1
102.409795918,48,0.313605442,1
102.723265306,41,0.372698412,1
103.095510204,41,0.330181405,1
103.425306122,41,0.328208616,1
103.755102040,36,0.355396825,1
104.111020408,41,0.345918367,1
104.457551020,36,0.367482993,1
104.822857142,40,0.344081632,1
105.168979591,41,0.347437641,1
105.515102040,45,0.358752834,1
105.874285714,48,0.333378684,1
106.207346938,36,0.348435374,1
106.557120181,43,0.356281179,1
106.912653061,40,0.322539682,1
107.235918367,41,0.346258503,1
107.582040816,48,0.338480725,1
107.920680272,36,0.353560090,1
108.271020408,43,0.333333333,1
108.607346938,43,0.332335600,1
108.937142857,42,0.364784580,1
109.302857142,41,0.338412698,1
109.642448979,48,0.360589569,1
110.001632653,52,0.345578231,1
110.347755102,53,0.344036281,1
110.690612244,42,0.335895691,1
111.026938775,49,0.332403628,1
111.360000000,46,0.336258503,1
111.696326530,38,0.337074829,1
112.032653061,39,0.342879818,1
112.375510204,40,0.347256235,1
112.724897959,41,0.361519274,1
113.084081632,45,0.274648526,1
113.358367346,47,0.391111111,1
113.750204081,47,0.381292517,1
114.132244897,48,0.292063492,1
114.422857142,46,0.355124716,1
114.778775510,47,0.345714285,1
115.124897959,48,0.332562358,1
115.457959183,41,0.361723356,1
115.820408163,45,0.355238095,1
116.176077097,38,0.338412698,1
116.514489795,32,0.358253968,1
116.871836734,29,0.373582766,1
117.244081632,29,0.336666666,1
117.580408163,41,0.346757369,1
117.929750566,36,0.331655328,1
118.259591836,40,0.312947845,1
118.574353741,41,0.348072562,1
118.919183673,45,0.357029478,1
119.279455782,36,0.333446712,1
119.612902494,34,0.360158730,1
119.970612244,41,0.309931972,1
120.280816326,45,0.345827664,1
120.626938775,46,0.336462585,1
120.963265306,34,0.312539682,1
121.276734693,46,0.393129251,1
121.670952380,45,0.344172335,1
122.014693877,33,0.338072562,1
122.351020408,39,0.339795918,1
122.690612244,46,0.347959183,1
123.040000000,45,0.325600907,1
123.366553287,33,0.338480725,1
124.111224489,45,0.296916099,1
124.404897959,46,0.343741496,1
124.751020408,44,0.418594104,1
125.168979591,39,0.328027210,1
