2.942857142,36,0.191564625,0.8,New Point
3.137596371,38,0.182857142,0.8,New Point
3.400000000,39,0.191564625,0.8,New Point
3.616326530,36,0.217687074,0.8,New Point
3.861224489,39,0.208979591,0.8,New Point
4.114285714,36,0.195918367,0.8,New Point
4.334693877,34,0.200000000,0.8,New Point
4.542857142,39,0.224489795,0.8,New Point
4.812244897,36,0.208163265,0.8,New Point
5.053061224,34,0.212244897,0.8,New Point
5.277551020,32,0.216326530,0.8,New Point
5.497959183,34,0.212244897,0.8,New Point
5.746938775,36,0.220408163,0.8,New Point
5.971428571,38,0.204081632,0.8,New Point
6.187755102,39,0.228571428,0.8,New Point
6.428571428,40,0.228571428,0.8,New Point
6.661224489,41,0.220408163,0.8,New Point
6.893877551,36,0.216326530,0.8,New Point
7.130612244,38,0.220408163,0.8,New Point
7.363265306,40,0.191836734,0.8,New Point
7.563265306,42,0.195918367,0.8,New Point
7.767346938,43,0.236734693,0.8,New Point
8.008163265,44,0.236734693,0.8,New Point
8.244897959,41,0.224489795,0.8,New Point
8.497959183,43,0.224489795,0.8,New Point
8.730612244,41,0.212244897,0.8,New Point
8.963265306,39,0.187755102,0.8,New Point
9.163265306,38,0.200000000,0.8,New Point
9.420408163,36,0.212244897,0.8,New Point
9.657142857,38,0.200000000,0.8,New Point
9.865306122,39,0.195918367,0.8,New Point
10.102040816,46,0.220408163,0.8,New Point
10.355102040,44,0.183673469,0.8,New Point
10.571428571,39,0.212244897,0.8,New Point
10.795918367,36,0.204081632,0.8,New Point
11.016326530,45,0.220408163,0.8,New Point
11.253061224,43,0.224489795,0.8,New Point
11.502040816,38,0.187755102,0.8,New Point
11.738775510,36,0.179591836,0.8,New Point
11.946938775,38,0.212244897,0.8,New Point
12.191836734,36,0.208163265,0.8,New Point
12.420408163,35,0.187755102,0.8,New Point
12.616326530,33,0.208163265,0.8,New Point
12.848979591,32,0.236734693,0.8,New Point
13.106122448,31,0.224489795,0.8,New Point
13.346938775,36,0.175510204,0.8,New Point
13.583673469,32,0.216326530,0.8,New Point
13.828571428,38,0.191836734,0.8,New Point
