bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
-19,1,0.20929705215419503,4,2,0.11029478458049886,4,4.954557823129251,4,65.0,0,2
-19,2,0.22290249433106535,4,2,0.08417233560090703,4,5.085170068027211,4,62.0,0,1
-19,2,0.22290249433106535,4,2,0.10448979591836735,4,5.175147392290249,4,65.0,0,2
-19,3,0.21149659863945658,4,1,0.29315192743764173,4,5.3028571428571425,4,67.0,0,1
-19,4,0.21319727891156415,4,2,0.08126984126984127,4,5.625034013605442,4,65.0,0,2
-18,1,0.21950113378684843,4,2,0.08707482993197278,4,5.729523809523809,4,67.0,0,1
-18,1,0.21950113378684843,4,2,0.09578231292517007,4,5.828208616780046,4,65.0,0,2
-18,2,0.21487528344671158,4,2,0.0783673469387755,4,5.944308390022676,4,62.0,0,1
-18,2,0.21487528344671158,4,2,0.08707482993197278,4,6.066213151927438,4,58.0,0,2
-18,3,0.20959183673469362,4,2,0.11029478458049886,4,6.170702947845805,4,62.0,0,1
-18,3,0.20959183673469362,4,2,0.06385487528344672,4,6.292607709750567,4,60.0,0,2
-18,4,0.2224943310657599,4,1,0.10158730158730159,4,6.391836734693878,4,56.0,0,1
-17,1,0.20705215419501144,4,2,0.09868480725623582,4,6.606077097505669,4,55.0,0,1
-17,1,0.20705215419501144,4,2,0.08997732426303855,4,6.722176870748299,4,58.0,0,2
-17,2,0.22244897959183696,4,2,0.08707482993197278,4,6.835374149659864,4,55.0,0,1
-17,2,0.22244897959183696,4,2,0.08126984126984127,4,6.931156462585034,4,57.0,0,2
-17,3,0.2074829931972788,4,1,0.22058956916099773,4,7.012426303854875,4,55.0,0,1
-16,3,0.21664399092970488,4,2,0.7103854875283446,4,8.015963718820862,4,56.0,0,2
-15,3,0.2097505668934243,4,2,0.09723356009070294,4,8.754648526077098,4,56.0,0,1
-15,3,0.2097505668934243,4,2,0.07256235827664399,4,8.870022675736962,4,58.0,0,2
-15,4,0.21197278911564688,4,2,0.10158730158730159,4,8.951292517006802,4,59.0,0,1
-15,4,0.21197278911564688,4,2,0.07256235827664399,4,9.07609977324263,4,62.0,0,2
-14,1,0.22065759637188087,4,4,0.14802721088435375,4,9.157369614512472,4,63.0,0,1
-14,1,0.22065759637188087,4,4,0.03541950113378685,4,9.317823129251702,4,65.0,0,3
-14,1,0.22065759637188087,4,4,0.31927437641723355,4,9.353741496598639,4,66.0,0,4
-14,3,0.20607709750566983,4,2,0.11723356009070295,4,9.680498866213153,4,65.0,0,2
-12,1,0.2356009070294789,4,4,0.11972789115646258,4,10.958367346938775,4,69.0,0,2
-12,1,0.2356009070294789,4,4,0.5369614512471655,4,11.090430839002268,4,72.0,0,4
-12,4,0.22596371882086252,4,2,0.11900226757369614,4,11.644807256235827,4,70.0,0,2
-11,1,0.21349206349206185,4,2,0.0783673469387755,4,11.775419501133786,4,72.0,0,1
-11,1,0.21349206349206185,4,2,0.11609977324263039,4,11.86829931972789,4,70.0,0,2
-11,2,0.21902494331065903,4,1,0.0783673469387755,4,11.990204081632653,4,67.0,0,1
-10,1,0.2214058956916105,4,2,0.09578231292517007,4,12.755011337868481,4,67.0,0,2
-10,2,0.22179138321995495,4,2,0.09578231292517007,4,12.866757369614513,4,64.0,0,1
-10,2,0.22179138321995495,4,2,0.11900226757369614,4,12.977052154195011,4,67.0,0,2
-10,3,0.22151927437641739,4,2,0.07546485260770976,4,13.10766439909297,4,66.0,0,1
-10,3,0.22151927437641739,4,2,0.09868480725623582,4,13.215056689342404,4,63.0,0,2
-10,4,0.22931972789115562,4,3,0.12480725623582767,4,13.334058956916099,4,58.0,0,1
-10,4,0.22931972789115562,4,3,0.15963718820861678,4,13.487891156462585,4,63.0,0,3
-9,1,0.20886621315192855,4,2,0.0783673469387755,4,13.670748299319728,4,60.0,0,2
-9,2,0.22170068027210732,4,1,0.08997732426303855,4,13.781043083900228,4,56.0,0,1
-8,1,0.22895691609977398,4,1,0.10204081632653061,4,14.418367346938776,4,56.0,0,1
-8,2,0.21786848072562393,4,3,0.05714285714285694,4,14.722448979591837,4,55.0,0,2
-8,2,0.21786848072562393,4,3,0.08163265306122448,4,14.779591836734694,4,58.0,0,3
-8,3,0.21965986394557824,4,2,0.09387755102040816,4,14.887755102040817,4,54.0,0,1
-8,3,0.21965986394557824,4,2,0.08775510204081632,4,14.987755102040817,4,55.0,0,2
-8,4,0.22244897959183518,4,4,0.046439909297052155,4,15.254421768707482,4,63.0,0,4
-7,1,0.23344671201814116,4,4,0.11632653061224489,4,15.322448979591837,4,65.0,0,1
-7,1,0.23344671201814116,4,4,0.05102040816326531,4,15.438775510204081,4,62.0,0,3
-7,1,0.23344671201814116,4,4,0.1326530612244898,4,15.50204081632653,4,63.0,0,4
-7,2,0.21514739229025004,4,2,0.11836734693877551,4,15.659183673469387,4,64.0,0,2
-5,1,0.21403628117913698,4,2,0.10408163265306122,4,16.987755102040815,4,67.0,0,1
-5,1,0.21403628117913698,4,2,0.07551020408163266,4,17.10612244897959,4,69.0,0,2
-5,2,0.21172335600907033,4,2,0.10204081632653061,4,17.208163265306123,4,65.0,0,1
-5,2,0.21172335600907033,4,2,0.09387755102040816,4,17.324489795918367,4,62.0,0,2
-5,4,0.20297052154194972,4,2,0.12653061224489548,4,17.748979591836736,4,62.0,0,2
-4,1,0.2225170068027218,4,2,0.07959183673469639,4,17.875510204081632,4,61.0,0,1
-4,1,0.2225170068027218,4,2,0.10408163265306122,4,17.955102040816328,4,64.0,0,2
-4,2,0.21192743764172306,4,2,0.08163265306122448,4,18.077551020408162,4,62.0,0,1
-4,2,0.21192743764172306,4,2,0.07551020408163266,4,18.19795918367347,4,59.0,0,2
-4,3,0.2210657596371881,4,2,0.09183673469387756,4,18.34081632653061,4,55.0,0,2
-4,4,0.20662131519274496,4,4,0.08775510204081632,4,18.53265306122449,4,60.0,0,2
-4,4,0.20662131519274496,4,4,0.09795918367346938,4,18.642857142857142,4,56.0,0,4
-2,3,0.21746031746031846,4,2,0.07755102040816327,4,20.07551020408163,4,69.0,0,1
-2,3,0.21746031746031846,4,2,0.05102040816326531,4,20.1734693877551,4,68.0,0,2
-2,4,0.19607709750566826,4,2,0.09591836734693877,4,20.248979591836736,4,66.0,0,1
-2,4,0.19607709750566826,4,2,0.07755102040816327,4,20.36326530612245,4,69.0,0,2
