bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
1,4,0.4276643990929707,4,2,0.10204081632653061,4,3.422040816326531,4,64.0,0,1
1,4,0.4276643990929707,4,2,0.2530612244897959,4,3.5671655328798186,4,67.0,0,2
2,1,0.4376417233560086,4,1,0.46122448979591835,4,3.889342403628118,4,62.0,0,1
2,2,0.424489795918368,4,4,0.06965986394557823,4,4.375510204081633,4,59.0,0,2
2,2,0.424489795918368,4,4,0.09723356009070294,4,4.46734693877551,4,60.0,0,3
2,2,0.424489795918368,4,4,0.07256235827664399,4,4.589795918367347,4,62.0,0,4
2,3,0.4106122448979592,4,6,0.07401360544217687,4,4.697959183673469,4,59.0,0,2
2,3,0.4106122448979592,4,6,0.06820861678004535,4,4.795918367346939,4,60.0,0,3
2,3,0.4106122448979592,4,6,0.0653061224489796,4,4.875510204081633,4,62.0,0,4
2,3,0.4106122448979592,4,6,0.062403628117913834,4,4.953061224489796,4,64.0,0,5
2,3,0.4106122448979592,4,6,0.08562358276643992,4,5.020408163265306,4,65.0,0,6
2,4,0.41433106575963663,4,6,0.08562358276643992,4,5.124489795918367,4,67.0,0,2
2,4,0.41433106575963663,4,6,0.10448979591836735,4,5.224489795918367,4,69.0,0,3
2,4,0.41433106575963663,4,6,0.03918367346938775,4,5.340816326530613,4,71.0,0,5
2,4,0.41433106575963663,4,6,0.09215419501133787,4,5.385714285714286,4,72.0,0,6
3,1,0.43312925170068084,4,1,0.7040816326530612,4,5.5,4,74.0,0,1
3,2,0.4154421768707479,4,2,0.32142857142857145,4,6.218367346938775,4,72.0,0,2
3,3,0.4241269841269846,4,2,0.1989795918367347,4,6.548979591836734,4,71.0,0,2
3,4,0.42308390022675724,4,4,0.3,4,6.761224489795918,4,69.0,0,1
3,4,0.42308390022675724,4,4,0.48036281179138324,4,7.075510204081633,4,67.0,0,4
4,1,0.43396825396825367,4,4,0.07546485260770976,4,7.561224489795919,4,65.0,0,4
4,2,0.4233560090702948,4,2,0.17124716553287983,4,7.6571428571428575,4,64.0,0,1
4,2,0.4233560090702948,4,2,0.12843537414965986,4,7.8428571428571425,4,65.0,0,2
4,3,0.423945578231292,4,3,0.2808163265306122,4,8.061224489795919,4,69.0,0,1
4,3,0.423945578231292,4,3,0.10956916099773242,4,8.351020408163265,4,67.0,0,3
4,4,0.43294784580498913,4,3,0.15528344671201813,4,8.473469387755102,4,65.0,0,1
4,4,0.43294784580498913,4,3,0.10376417233560091,4,8.648979591836735,4,64.0,0,2
4,4,0.43294784580498913,4,3,0.6122448979591837,4,8.775510204081632,4,62.0,0,3
5,2,0.41548752834466995,4,4,0.1377551020408163,4,9.412244897959184,4,60.0,0,2
5,2,0.41548752834466995,4,4,0.06095238095238095,4,9.56938775510204,4,59.0,0,3
5,2,0.41548752834466995,4,4,0.08199546485260771,4,9.646938775510204,4,60.0,0,4
5,3,0.4242176870748313,4,4,0.06167800453514739,4,9.744897959183673,4,62.0,0,1
5,3,0.4242176870748313,4,4,0.5558276643990929,4,9.851020408163265,4,57.0,0,2
6,2,0.4156009070294786,4,4,0.19446712018140588,4,11.10204081632653,4,55.0,0,2
6,2,0.4156009070294786,4,4,0.19446712018140588,4,11.33424036281179,4,60.0,0,4
6,3,0.42326530612244895,4,8,0.2728344671201814,4,11.543219954648526,4,64.0,0,3
6,3,0.42326530612244895,4,8,0.3439455782312925,4,11.830566893424036,4,67.0,0,8
6,4,0.4118140589569155,4,4,0.10448979591836735,4,12.199183673469388,4,64.0,0,4
7,1,0.42040816326530717,4,5,0.08707482993197278,4,12.364625850340136,4,65.0,0,2
7,1,0.42040816326530717,4,5,0.07764172335600907,4,12.460408163265306,4,69.0,0,3
7,1,0.42040816326530717,4,5,0.057324263038548755,4,12.55328798185941,4,72.0,0,4
7,1,0.42040816326530717,4,5,0.08562358276643992,4,12.617142857142857,4,76.0,0,5
7,2,0.4215419501133777,4,1,0.7125623582766439,4,12.721632653061224,4,74.0,0,1
8,1,0.406213151927437,4,4,0.519546485260771,4,14.268662131519275,4,76.0,0,4
8,3,0.40562358276643984,4,1,0.1509297052154195,4,14.849160997732426,4,74.0,0,1
8,4,0.42424036281179234,4,1,0.3570068027210884,4,15.258412698412698,4,71.0,0,1
9,1,0.4156916099773227,4,1,0.41360544217687073,4,15.653151927437642,4,69.0,0,1
9,2,0.4131972789115643,4,1,0.38022675736961453,4,16.097233560090704,4,67.0,0,1
9,3,0.4436507936507965,4,1,0.4078004535147392,4,16.51809523809524,4,64.0,0,1
9,4,0.4341269841269835,4,3,0.2602040816326531,4,16.950566893424035,4,60.0,0,1
9,4,0.4341269841269835,4,3,0.1,4,17.232108843537414,4,62.0,0,3
10,1,0.4132653061224474,4,1,0.4,4,17.356916099773244,4,57.0,0,1
10,2,0.4240816326530634,4,4,0.3,4,17.771972789115647,4,55.0,0,1
10,2,0.4240816326530634,4,4,0.10510204081632653,4,18.07963718820862,4,62.0,0,4
10,3,0.4331746031746029,4,6,0.0836734693877551,4,18.210249433106576,4,59.0,0,1
10,3,0.4331746031746029,4,6,0.09387755102040816,4,18.311836734693877,4,60.0,0,3
10,3,0.4331746031746029,4,6,0.10510204081632653,4,18.430839002267575,4,62.0,0,4
10,3,0.4331746031746029,4,6,0.08469387755102041,4,18.561451247165532,4,64.0,0,6
10,4,0.41532879818593926,4,1,0.13351473922902493,4,18.6659410430839,4,65.0,0,1
11,2,0.42317460317460487,4,6,0.27138321995464854,4,19.54249433106576,4,59.0,0,2
11,2,0.42317460317460487,4,6,0.09578231292517007,4,19.844353741496597,4,57.0,0,6
11,3,0.41417233560090594,4,4,0.07328798185941043,4,19.969160997732427,4,55.0,0,2
11,3,0.41417233560090594,4,4,0.11174603174603175,4,20.050430839002267,4,57.0,0,3
11,3,0.41417233560090594,4,4,0.09070294784580499,4,20.175238095238097,4,59.0,0,4
11,4,0.44285714285714306,4,5,0.09650793650793651,4,20.279727891156462,4,60.0,0,1
11,4,0.44285714285714306,4,5,0.08199546485260771,4,20.39292517006803,4,62.0,0,2
11,4,0.44285714285714306,4,5,0.06675736961451247,4,20.491609977324263,4,64.0,0,3
11,4,0.44285714285714306,4,5,0.09070294784580499,4,20.57578231292517,4,65.0,0,4
11,4,0.44285714285714306,4,5,0.09941043083900226,4,20.683174603174603,4,67.0,0,5
12,1,0.42421768707482954,4,6,0.07546485260770976,4,20.799274376417234,4,69.0,0,2
12,1,0.42421768707482954,4,6,0.08489795918367347,4,20.906666666666666,4,61.0,0,3
12,1,0.42421768707482954,4,6,0.09723356009070294,4,21.011156462585035,4,62.0,0,5
12,1,0.42421768707482954,4,6,0.05514739229024943,4,21.112743764172336,4,64.0,0,6
12,2,0.4230612244897962,4,4,0.07473922902494332,4,21.194013605442176,4,65.0,0,1
12,2,0.4230612244897962,4,4,0.11319727891156463,4,21.295600907029478,4,67.0,0,2
12,2,0.4230612244897962,4,4,0.057324263038548755,4,21.41750566893424,4,68.0,0,3
