bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
1,1,0.45424036281179125,4,2,0.19183673469387755,4,3.5387755102040814,4,65.0,0,2
1,2,0.4326530612244901,4,4,0.12857142857142856,4,3.7316326530612245,4,68.0,0,1
1,2,0.4326530612244901,4,4,0.06938775510204082,4,3.870408163265306,4,69.0,0,2
1,2,0.4326530612244901,4,4,0.09183673469387756,4,3.9479591836734693,4,68.0,0,3
1,2,0.4326530612244901,4,4,0.10408163265306122,4,4.044897959183674,4,65.0,0,4
1,3,0.4366439909297055,4,6,0.06965986394557823,4,4.243446712018141,4,71.0,0,2
1,3,0.4366439909297055,4,6,0.16834467120181407,4,4.320362811791383,4,72.0,0,3
1,3,0.4366439909297055,4,6,0.19183673469387755,4,4.551020408163265,4,68.0,0,6
2,1,0.4556916099773245,4,4,0.1306122448979592,4,5.358004535147392,4,58.0,0,4
2,2,0.42376417233560115,4,4,0.09287981859410444,4,5.551020408163265,4,64.0,0,2
2,2,0.42376417233560115,4,4,0.29024943310657597,4,5.64390022675737,4,65.0,0,3
2,3,0.4063492063492058,4,4,0.07346938775510205,4,5.939795918367347,4,64.0,0,1
2,3,0.4063492063492058,4,4,0.04897959183673469,4,6.021428571428571,4,62.0,0,2
2,3,0.4063492063492058,4,4,0.08979591836734693,4,6.083673469387755,4,61.0,0,3
2,3,0.4063492063492058,4,4,0.08469387755102041,4,6.181632653061224,4,58.0,0,4
2,4,0.4005442176870746,4,2,0.10612244897959183,4,6.346938775510204,4,64.0,0,1
2,4,0.4005442176870746,4,2,0.24591836734693878,4,6.46734693877551,4,65.0,0,2
3,1,0.43827664399093,4,6,0.07244897959183673,4,6.78265306122449,4,64.0,0,2
3,1,0.43827664399093,4,6,0.05510204081632653,4,6.864285714285714,4,62.0,0,3
3,1,0.43827664399093,4,6,0.07244897959183673,4,6.930612244897959,4,61.0,0,4
3,1,0.43827664399093,4,6,0.10918367346938776,4,7.0081632653061225,4,58.0,0,5
3,4,0.4121541950113379,4,2,0.11428571428571428,4,8.208163265306123,4,65.0,0,2
4,1,0.41795918367346907,4,4,0.10408163265306122,4,8.45,4,68.0,0,1
4,1,0.41795918367346907,4,4,0.044897959183673466,4,8.56938775510204,4,70.0,0,2
4,1,0.41795918367346907,4,4,0.10306122448979592,4,8.625510204081632,4,72.0,0,3
4,1,0.41795918367346907,4,4,0.1673469387755102,4,8.785714285714286,4,74.0,0,4
4,2,0.41795918367346907,4,6,0.10102040816326531,4,8.96734693877551,4,72.0,0,3
4,2,0.41795918367346907,4,6,0.07346938775510205,4,9.08061224489796,4,70.0,0,4
