bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
2,3,0.4666666666666668,4,4,0.19591836734693877,4,3.306122448979592,4,77.0,0,1
2,3,0.4666666666666668,4,4,0.04897959183673469,4,3.5183673469387755,4,76.0,0,3
2,3,0.4666666666666668,4,4,0.13877551020408163,4,3.6,4,77.0,0,4
2,4,0.45714285714285685,4,1,1.8938775510204082,4,3.763265306122449,4,79.0,0,1
3,4,0.4782086167800452,4,2,0.1306122448979592,4,5.975510204081632,4,77.0,0,2
4,1,0.46662131519274386,4,2,0.22857142857142856,4,6.2122448979591836,4,77.0,0,1
4,1,0.46662131519274386,4,2,0.16326530612244897,4,6.457142857142857,4,75.0,0,2
4,2,0.4604081632653054,4,3,0.1306122448979592,4,6.628571428571429,4,74.0,0,1
4,2,0.4604081632653054,4,3,0.09795918367346938,4,6.775510204081633,4,72.0,0,2
4,2,0.4604081632653054,4,3,0.44081632653061226,4,6.922448979591837,4,73.0,0,3
4,3,0.47229024943310716,4,4,0.1469387755102041,4,7.469387755102041,4,69.0,0,4
4,4,0.4569614512471656,4,4,0.1469387755102041,4,7.624489795918367,4,66.0,0,2
4,4,0.4569614512471656,4,4,0.0653061224489796,4,7.8040816326530615,4,63.0,0,3
4,4,0.4569614512471656,4,4,0.156734693877551,4,7.9005895691609975,4,65.0,0,4
5,1,0.461337868480725,4,4,0.08163265306122448,4,8.073469387755102,4,62.0,0,2
5,1,0.461337868480725,4,4,0.12770975056689343,4,8.220408163265306,4,62.0,0,3
5,1,0.461337868480725,4,4,0.14512471655328799,4,8.370793650793651,4,65.0,0,4
5,2,0.4569614512471656,4,4,0.0653061224489796,4,8.538775510204081,4,68.0,0,2
5,2,0.4569614512471656,4,4,0.15510204081632653,4,8.636734693877552,4,70.0,0,3
5,2,0.4569614512471656,4,4,0.13931972789115646,4,8.794557823129251,4,76.0,0,4
5,3,0.4917460317460325,4,3,0.14512471655328799,4,8.957097505668933,4,70.0,0,1
5,3,0.4917460317460325,4,3,0.11609977324263039,4,9.125442176870749,4,73.0,0,2
5,3,0.4917460317460325,4,3,0.1509297052154195,4,9.253151927437642,4,70.0,0,3
5,4,0.4640816326530608,4,3,0.16253968253968254,4,9.409886621315193,4,73.0,0,1
5,4,0.4640816326530608,4,3,0.14512471655328799,4,9.572426303854876,4,70.0,0,2
5,4,0.4640816326530608,4,3,0.13351473922902493,4,9.723356009070296,4,73.0,0,3
6,1,0.47600907029478456,4,3,0.156734693877551,4,9.880090702947847,4,70.0,0,1
6,1,0.47600907029478456,4,3,0.301859410430839,4,10.042630385487529,4,73.0,0,2
6,2,0.45936507936507986,4,1,0.4121541950113379,4,10.43156462585034,4,70.0,0,1
6,4,0.44473922902494323,4,7,0.1509297052154195,4,11.54031746031746,4,72.0,0,5
6,4,0.44473922902494323,4,7,0.09287981859410431,4,11.697052154195012,4,69.0,0,7
7,1,0.46907029478458107,4,1,1.195827664399093,4,11.81315192743764,4,72.0,0,1
8,1,0.47668934240362937,4,2,0.16834467120181407,4,13.920362811791383,4,69.0,0,2
8,2,0.4765532879818579,4,3,0.301859410430839,4,14.111927437641723,4,71.0,0,1
8,2,0.4765532879818579,4,3,0.5166439909297053,4,14.448616780045352,4,68.0,0,3
8,4,0.4372789115646256,4,6,0.09387755102040816,4,15.008163265306122,4,70.0,0,1
8,4,0.4372789115646256,4,6,0.053877551020408164,4,15.138344671201814,4,67.0,0,3
8,4,0.4372789115646256,4,6,0.061224489795918366,4,15.20219954648526,4,70.0,0,4
8,4,0.4372789115646256,4,6,0.0653061224489796,4,15.269387755102041,4,72.0,0,5
8,4,0.4372789115646256,4,6,0.044897959183673466,4,15.355102040816327,4,74.0,0,6
9,1,0.4668253968253957,4,4,0.0653061224489796,4,15.424489795918367,4,75.0,0,1
9,1,0.4668253968253957,4,4,0.11428571428571428,4,15.489795918367347,4,77.0,0,2
9,1,0.4668253968253957,4,4,0.2653061224489796,4,15.604081632653061,4,79.0,0,3
9,3,0.4919047619047596,4,4,0.14285714285714285,4,16.473469387755102,4,82.0,0,2
9,3,0.4919047619047596,4,4,0.11020408163265306,4,16.620408163265306,4,79.0,0,3
9,3,0.4919047619047596,4,4,0.08163265306122448,4,16.751020408163264,4,79.0,0,4
9,4,0.4408163265306122,4,4,0.11836734693877551,4,16.86530612244898,4,77.0,0,1
9,4,0.4408163265306122,4,4,0.10204081632653061,4,17.0,4,76.0,0,2
9,4,0.4408163265306122,4,4,0.10204081632653061,4,17.114285714285714,4,75.0,0,3
9,4,0.4408163265306122,4,4,0.12244897959183673,4,17.23265306122449,4,74.0,0,4
10,1,0.46657596371882093,4,4,0.11428571428571428,4,17.387755102040817,4,73.0,0,2
10,1,0.46657596371882093,4,4,0.08571428571428572,4,17.510204081632654,4,72.0,0,3
10,1,0.46657596371882093,4,4,0.11836734693877551,4,17.612244897959183,4,70.0,0,4
10,2,0.45947845804988674,4,6,0.11020408163265306,4,17.755102040816325,4,69.0,0,1
10,2,0.45947845804988674,4,6,0.10204081632653061,4,17.897959183673468,4,67.0,0,3
10,2,0.45947845804988674,4,6,0.11836734693877551,4,18.020408163265305,4,65.0,0,4
10,2,0.45947845804988674,4,6,0.08163265306122448,4,18.191836734693876,4,62.0,0,6
10,3,0.4740136054421775,4,6,0.09795918367346938,4,18.277551020408165,4,63.0,0,2
10,3,0.4740136054421775,4,6,0.1346938775510204,4,18.412244897959184,4,65.0,0,3
10,3,0.4740136054421775,4,6,0.10204081632653061,4,18.555102040816326,4,67.0,0,5
10,3,0.4740136054421775,4,6,0.11020408163265306,4,18.66122448979592,4,69.0,0,6
10,4,0.45705215419501144,4,4,0.10204081632653061,4,18.783673469387754,4,70.0,0,2
10,4,0.45705215419501144,4,4,0.09795918367346938,4,18.930612244897958,4,73.0,0,3
10,4,0.45705215419501144,4,4,0.10612244897959183,4,19.044897959183672,4,72.0,0,4
11,1,0.4668027210884347,4,6,0.11428571428571428,4,19.17142857142857,4,70.0,0,1
11,1,0.4668027210884347,4,6,0.12653061224489795,4,19.314285714285713,4,69.0,0,3
11,1,0.4668027210884347,4,6,0.10612244897959183,4,19.461224489795917,4,72.0,0,5
11,1,0.4668027210884347,4,6,0.11836734693877551,4,19.587755102040816,4,70.0,0,6
11,2,0.4423129251700679,4,4,0.14285714285714285,4,19.710204081632654,4,68.0,0,2
11,2,0.4423129251700679,4,4,0.12653061224489795,4,19.86938775510204,4,69.0,0,3
11,2,0.4423129251700679,4,4,0.11428571428571428,4,20.012244897959185,4,67.0,0,4
11,3,0.44560090702947974,4,4,0.1346938775510204,4,20.151020408163266,4,66.0,0,2
11,3,0.44560090702947974,4,4,0.061224489795918366,4,20.289795918367346,4,64.0,0,3
11,3,0.44560090702947974,4,4,0.12653061224489795,4,20.383673469387755,4,65.0,0,4
11,4,0.4471201814058965,4,6,0.10612244897959183,4,20.571428571428573,4,62.0,0,2
11,4,0.4471201814058965,4,6,0.0653061224489796,4,20.70204081632653,4,64.0,0,3
11,4,0.4471201814058965,4,6,0.08979591836734693,4,20.816326530612244,4,65.0,0,5
11,4,0.4471201814058965,4,6,0.04897959183673469,4,20.918367346938776,4,67.0,0,6
12,1,0.46693877551020435,4,4,0.08571428571428572,4,20.987755102040815,4,69.0,0,1
12,1,0.46693877551020435,4,4,0.09795918367346938,4,21.09387755102041,4,70.0,0,2
12,1,0.46693877551020435,4,4,0.22857142857142856,4,21.220408163265308,4,71.0,0,3
12,3,0.4569614512471638,4,4,0.2530612244897959,4,21.979591836734695,4,70.0,0,2
12,3,0.4569614512471638,4,4,0.09795918367346938,4,22.23265306122449,4,68.0,0,4
12,4,0.4658503401360541,4,4,0.2979591836734694,4,22.33877551020408,4,69.0,0,1
12,4,0.4658503401360541,4,4,0.22040816326530613,4,22.685714285714287,4,64.0,0,4
13,1,0.4917460317460325,4,2,0.31927437641723355,4,22.96453514739229,4,63.0,0,2
13,2,0.4765306122448969,4,1,0.23365079365079366,4,23.361451247165533,4,63.0,0,1
13,4,0.4569614512471638,4,4,0.12244897959183673,4,24.281632653061223,4,77.0,0,2
13,4,0.4569614512471638,4,4,0.11836734693877551,4,24.416326530612245,4,76.0,0,3
13,4,0.4569614512471638,4,4,0.12244897959183673,4,24.551020408163264,4,75.0,0,4
14,1,0.4668707482993213,4,2,0.1469387755102041,4,24.693877551020407,4,77.0,0,1
14,1,0.4668707482993213,4,2,0.6408163265306123,4,24.844897959183672,4,74.0,0,2
14,2,0.4765079365079359,4,6,0.061224489795918366,4,25.551020408163264,4,72.0,0,6
14,3,0.4543990929705224,4,3,0.2530612244897959,4,25.648979591836735,4,73.0,0,1
14,3,0.4543990929705224,4,3,0.19183673469387755,4,25.930612244897958,4,68.0,0,3
14,4,0.43904761904761713,4,4,0.24897959183673468,4,26.155102040816328,4,65.0,0,2
14,4,0.43904761904761713,4,4,0.15102040816326223,4,26.42448979591837,4,60.0,0,4
15,1,0.4863945578231288,4,4,0.2857142857142857,4,26.57551020408163,4,61.0,0,2
15,1,0.4863945578231288,4,4,1.3306122448979592,4,26.862585034013605,4,60.0,0,4
15,4,0.4568480725623587,4,2,0.7673469387755102,4,28.220408163265308,4,58.0,0,2
16,2,0.4863718820861678,4,2,0.4448979591836735,4,28.99591836734694,4,57.0,0,2
16,4,0.4495691609977328,4,6,0.04897959183673469,4,30.073469387755104,4,67.0,0,5
16,4,0.4495691609977328,4,6,0.17959183673469387,4,30.13061224489796,4,68.0,0,6
17,1,0.43739229024943427,4,4,0.24081632653061225,4,30.3265306122449,4,73.0,0,2
17,1,0.43739229024943427,4,4,0.1836734693877551,4,30.583673469387755,4,69.0,0,4
17,2,0.4765306122448969,4,6,0.2979591836734694,4,30.771428571428572,4,73.0,0,2
17,2,0.4765306122448969,4,6,0.24897959183673468,4,31.10612244897959,4,68.0,0,6
17,3,0.46675736961451264,4,2,0.2612244897959184,4,31.37142857142857,4,65.0,0,2
17,4,0.4766439909297091,4,3,0.3142857142857143,4,31.6734693877551,4,63.0,0,1
17,4,0.4766439909297091,4,3,0.10204081632653061,4,32.006530612244894,4,62.0,0,3
18,4,0.4889115646258446,4,2,0.16326530612244897,4,33.56734693877551,4,77.0,0,1
18,4,0.4889115646258446,4,2,0.14285714285714285,4,33.8,4,81.0,0,2
19,1,0.44179138321995737,4,3,0.14285714285714285,4,33.95918367346939,4,82.0,0,1
19,1,0.44179138321995737,4,3,0.1346938775510204,4,34.10612244897959,4,84.0,0,2
19,1,0.44179138321995737,4,3,0.13877551020408163,4,34.24081632653061,4,82.0,0,3
19,2,0.46696145124716537,4,3,0.13877551020408163,4,34.38367346938775,4,81.0,0,1
19,2,0.46696145124716537,4,3,0.12244897959183673,4,34.53877551020408,4,79.0,0,2
19,2,0.46696145124716537,4,3,0.15510204081632653,4,34.68163265306122,4,82.0,0,3
19,3,0.4765079365079359,4,3,0.12653061224489795,4,34.84897959183674,4,81.0,0,1
19,3,0.4765079365079359,4,3,0.12244897959183673,4,35.0,4,79.0,0,2
19,3,0.4765079365079359,4,3,0.15510204081632653,4,35.142857142857146,4,77.0,0,3
19,4,0.45598639455782575,4,1,1.3714285714285714,4,35.310204081632655,4,76.0,0,1
20,3,0.4417460317460282,4,4,0.07755102040816327,4,36.69387755102041,4,74.0,0,1
20,3,0.4417460317460282,4,4,0.32653061224489793,4,36.79183673469388,4,75.0,0,2
