bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
1,1,0.31312925170068073,4,4,0.13931972789115646,3,5.728072562358276,3,67.0,0,4
1,2,0.3135600907029481,4,1,1.8448979591836734,3,5.875510204081633,3,69.0,0,1
3,1,0.34065759637188187,4,4,0.06965986394557823,3,7.757641723356009,3,66.0,0,4
3,2,0.33321995464852616,4,3,0.211156462585034,3,7.863582766439909,3,69.0,0,1
3,2,0.33321995464852616,4,3,0.1673469387755102,3,8.09578231292517,3,67.0,0,3
5,1,0.3408390022675736,4,4,0.061224489795918366,3,9.6,3,68.0,0,1
5,1,0.3408390022675736,4,4,2.026530612244898,3,9.67142857142857,3,69.0,0,2
7,1,0.3417006802721083,4,4,0.17551020408163265,3,11.714285714285714,3,69.0,0,2
7,1,0.3417006802721083,4,4,0.06938775510204082,3,11.93469387755102,3,66.0,0,4
7,2,0.3503854875283441,4,3,0.2173469387755102,3,12.021428571428572,3,69.0,0,1
7,2,0.3503854875283441,4,3,0.8928571428571429,3,12.242857142857142,3,67.0,0,3
8,2,0.3505442176870748,4,1,0.27040816326530615,3,13.141836734693877,3,63.0,0,1
9,1,0.35902494331065604,4,2,0.3183673469387755,3,13.985714285714286,3,62.0,0,2
9,2,0.33303854875283534,4,2,0.3142857142857143,3,14.310204081632653,3,66.0,0,2
9,3,0.3310430839002265,4,2,0.6244897959183674,3,14.68673469387755,3,70.0,0,2
11,1,0.34582766439909207,4,2,0.09387755102040816,3,16.079591836734693,3,68.0,0,2
11,2,0.34283446712018417,4,3,0.22959183673469388,3,16.181632653061225,3,69.0,0,1
11,2,0.34283446712018417,4,3,0.32040816326530613,3,16.41530612244898,3,67.0,0,3
11,3,0.34929705215419204,4,2,0.49183673469387756,3,16.746938775510205,3,64.0,0,2
13,1,0.34058956916099703,4,4,0.06095238095238095,3,18.108662131519274,3,69.0,0,3
13,1,0.34058956916099703,4,4,0.28775510204081634,3,18.177551020408163,3,70.0,0,4
13,2,0.34285714285714164,4,2,0.32346938775510203,3,18.472448979591835,3,68.0,0,2
13,3,0.36734693877551194,4,2,0.31564625850340133,3,18.81904761904762,3,63.0,0,2
14,1,0.3346938775510182,4,2,0.313469387755102,3,19.13904761904762,3,65.0,0,2
14,2,0.3668027210884368,4,2,0.2634013605442177,3,19.506938775510203,3,70.0,0,2
14,3,0.3406575963718801,4,4,0.07981859410430839,3,19.82766439909297,3,68.0,0,3
14,3,0.3406575963718801,4,4,0.38240362811791384,3,19.914013605442175,3,69.0,0,4
15,2,0.3491609977324259,4,2,0.1799546485260771,3,20.314557823129253,3,67.0,0,1
15,2,0.3491609977324259,4,2,0.20607709750566894,3,20.52857142857143,3,64.0,0,2
16,2,0.3492743764172346,4,4,0.28444444444444444,3,21.609795918367347,3,70.0,0,4
16,3,0.3507029478458037,4,2,0.14439909297052153,3,21.901496598639454,3,69.0,0,2
17,1,0.35054421768707655,4,2,0.2017233560090703,3,22.20843537414966,3,69.0,0,2
17,2,0.3513378684807229,4,1,0.13133786848072562,3,22.466757369614513,3,69.0,0,1
17,3,0.35054421768707655,4,3,0.1654421768707483,3,22.7134693877551,3,69.0,0,1
17,3,0.35054421768707655,4,3,0.1509297052154195,3,22.972517006802722,3,69.0,0,3
18,1,0.33077097505669073,4,2,0.18285714285714286,3,23.230839002267572,3,69.0,0,2
18,2,0.35916099773242394,4,1,0.11029478458049886,3,23.504399092970523,3,69.0,0,1
18,3,0.36043083900226947,4,2,0.19156462585034015,3,23.74748299319728,3,69.0,0,1
18,3,0.36043083900226947,4,2,0.13931972789115646,3,23.944852607709752,3,67.0,0,2
19,1,0.3589569160997712,4,3,0.12321995464852607,3,24.226439909297053,3,69.0,0,2
19,1,0.3589569160997712,4,3,0.1073922902494331,3,24.357142857142858,3,67.0,0,3
19,2,0.33210884353741577,4,3,0.10925170068027211,3,24.477369614512472,3,64.0,0,1
19,2,0.33210884353741577,4,3,0.10448979591836735,3,24.589931972789117,3,62.0,0,2
