bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
1,1,1.0753968253968242,4,10,0.09868480725623582,4,8.643628117913833,4,53.0,0,9
1,1,1.0753968253968242,4,10,0.17414965986394557,4,8.753922902494331,4,55.0,0,10
1,2,0.9925623582766452,4,6,0.19736961451247165,4,8.933877551020409,4,58.0,0,2
1,2,0.9925623582766452,4,6,0.16834467120181407,4,9.148662131519274,4,60.0,0,3
1,2,0.9925623582766452,4,6,0.08979591836734713,4,9.371428571428572,4,60.0,0,4
1,2,0.9925623582766452,4,6,0.16326530612244916,4,9.461224489795919,4,61.0,0,5
1,2,0.9925623582766452,4,6,0.19591836734693877,4,9.624489795918368,4,58.0,0,6
1,3,1.0778911564625844,4,4,0.22857142857142856,4,9.861224489795918,4,60.0,0,1
1,3,1.0778911564625844,4,4,3.4434467120181407,4,10.12390022675737,4,58.0,0,2
2,2,1.0191156462585038,4,15,0.052244897959183675,4,13.720090702947846,4,65.0,0,11
2,2,1.0191156462585038,4,15,0.20408163265306123,4,13.787755102040816,4,67.0,0,12
2,2,1.0191156462585038,4,15,0.2816326530612245,4,14.020408163265307,4,70.0,0,15
2,3,1.0791383219954653,4,6,0.15306122448979592,4,14.338775510204082,4,72.0,0,3
2,3,1.0791383219954653,4,6,0.3040816326530612,4,14.504081632653062,4,73.0,0,4
2,3,1.0791383219954653,4,6,0.15918367346938775,4,14.83673469387755,4,72.0,0,5
2,3,1.0791383219954653,4,6,0.19795918367346937,4,15.010204081632653,4,70.0,0,6
2,4,1.0679365079365084,4,5,0.1836734693877551,4,15.212244897959184,4,68.0,0,1
2,4,1.0679365079365084,4,5,0.19591836734693757,4,15.418367346938776,4,65.0,0,2
2,4,1.0679365079365084,4,5,0.22244897959183674,4,15.614285714285714,4,64.0,0,3
2,4,1.0679365079365084,4,5,0.1673469387755102,4,15.853061224489796,4,63.0,0,4
2,4,1.0679365079365084,4,5,0.17551020408163265,4,16.03265306122449,4,65.0,0,5
3,1,1.0779365079365064,4,6,0.1,4,16.218367346938777,4,61.0,0,1
3,1,1.0779365079365064,4,6,0.1306122448979592,4,16.33061224489796,4,62.0,0,2
3,1,1.0779365079365064,4,6,0.0653061224489796,4,16.487755102040815,4,61.0,0,3
3,1,1.0779365079365064,4,6,0.7612244897959184,4,16.559183673469388,4,62.0,0,4
3,2,1.0818140589569154,4,4,0.07755102040816327,4,17.355102040816327,4,61.0,0,1
3,2,1.0818140589569154,4,4,0.09591836734693877,4,17.448979591836736,4,60.0,0,2
3,2,1.0818140589569154,4,4,0.12770975056689343,4,17.815510204081633,4,60.0,0,3
3,2,1.0818140589569154,4,4,1.18421768707483,4,17.972244897959182,4,58.0,0,4
3,3,0.9614739229024956,4,4,0.1219047619047619,4,19.191292517006804,4,53.0,0,4
3,4,0.9776190476190472,4,2,0.4527891156462585,4,19.353832199546485,4,55.0,0,1
3,4,0.9776190476190472,4,2,1.5510204081632653,4,19.812244897959182,4,53.0,0,2
5,1,1.04204081632653,4,5,0.07346938775510205,4,25.644897959183673,4,58.0,0,2
5,1,1.04204081632653,4,5,0.11020408163265306,4,25.726530612244897,4,59.0,0,3
5,1,1.04204081632653,4,5,0.19591836734693757,4,25.889795918367348,4,56.0,0,4
5,1,1.04204081632653,4,5,0.3346938775510204,4,26.085714285714285,4,58.0,0,5
5,2,0.9752380952380939,4,6,0.19183673469387755,4,26.510204081632654,4,58.0,0,2
5,2,0.9752380952380939,4,6,0.20816326530612245,4,26.857142857142858,4,56.0,0,4
5,2,0.9752380952380939,4,6,0.15510204081632653,4,27.085714285714285,4,63.0,0,5
5,2,0.9752380952380939,4,6,0.2816326530612245,4,27.244897959183675,4,64.0,0,6
5,3,1.0855328798185937,4,5,0.2163265306122449,4,27.53061224489796,4,61.0,0,2
5,3,1.0855328798185937,4,5,0.19183673469387755,4,27.775510204081634,4,63.0,0,3
5,3,1.0855328798185937,4,5,0.1510204081632653,4,27.991836734693877,4,61.0,0,4
5,3,1.0855328798185937,4,5,0.19183673469387755,4,28.2,4,58.0,0,5
5,4,1.0971428571428596,4,6,0.1219047619047619,4,28.50249433106576,4,62.0,0,1
5,4,1.0971428571428596,4,6,0.13877551020408063,4,28.644897959183673,4,64.0,0,2
5,4,1.0971428571428596,4,6,0.18367346938775597,4,28.783673469387754,4,61.0,0,3
5,4,1.0971428571428596,4,6,0.17959183673469387,4,28.96734693877551,4,63.0,0,4
5,4,1.0971428571428596,4,6,0.12653061224489795,4,29.15918367346939,4,61.0,0,5
5,4,1.0971428571428596,4,6,0.21224489795918366,4,29.314285714285713,4,58.0,0,6
6,1,1.0100680272108846,4,6,0.23265306122448978,4,29.587755102040816,4,64.0,0,1
6,1,1.0100680272108846,4,6,0.17959183673469387,4,29.83265306122449,4,61.0,0,3
6,1,1.0100680272108846,4,6,0.19591836734693877,4,30.02857142857143,4,63.0,0,4
