bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
1,1,0.46945578231292373,4,4,0.15714285714285714,4,10.185714285714285,4,69.0,0,4
1,2,0.4526757369614529,4,2,0.17755102040816326,4,10.43469387755102,4,74.0,0,2
1,3,0.4415873015873011,4,2,0.24489795918367346,4,10.83265306122449,4,74.0,0,2
2,1,0.44156462585034006,4,1,0.23877551020408164,4,11.630612244897959,4,74.0,0,1
2,3,0.4339229024943325,4,4,0.23061224489795917,4,12.542857142857143,4,74.0,0,2
2,3,0.4339229024943325,4,4,0.1816326530612245,4,12.812244897959184,4,73.0,0,4
2,4,0.4231519274376403,4,2,0.19446712018140588,4,13.02639455782313,4,70.0,0,2
3,1,0.42410430839002267,4,2,0.13206349206349208,4,13.305034013605443,4,67.0,0,1
3,1,0.42410430839002267,4,2,0.26412698412698415,4,13.476281179138322,4,74.0,0,2
3,2,0.43396825396825456,4,1,0.48036281179138324,4,13.773786848072563,4,69.0,0,1
3,3,0.4502040816326538,4,2,0.6748299319727891,4,14.319455782312925,4,69.0,0,2
4,1,0.451496598639455,4,2,0.14077097505668934,4,15.055238095238096,4,69.0,0,1
4,1,0.451496598639455,4,2,0.14802721088435375,4,15.297596371882086,4,74.0,0,2
4,2,0.4610430839002273,4,1,0.1872108843537415,4,15.64734693877551,4,74.0,0,1
4,3,0.4327437641723346,4,6,0.20752834467120182,4,16.082721088435374,4,74.0,0,2
4,3,0.4327437641723346,4,6,0.05587301587301587,4,16.300408163265306,4,74.0,0,5
4,3,0.4327437641723346,4,6,0.13569160997732427,4,16.371519274376418,4,73.0,0,6
4,4,0.4437414965986406,4,4,0.19591836734693877,4,16.552925170068026,4,70.0,0,2
4,4,0.4437414965986406,4,4,0.19591836734693877,4,16.80253968253968,4,67.0,0,4
5,1,0.451473922902494,4,2,0.26848072562358277,4,17.021678004535147,4,74.0,0,2
5,2,0.43383219954648666,4,1,0.5224489795918368,4,17.31482993197279,4,69.0,0,1
5,3,0.4611791383219952,4,5,0.2699319727891156,4,17.869206349206348,4,67.0,0,2
5,3,0.4611791383219952,4,5,0.16979591836734542,4,18.162358276643992,4,65.0,0,5
5,4,0.43065759637187995,4,2,0.2612244897959184,4,18.332154195011338,4,75.0,0,2
6,1,0.46120181405895977,4,1,0.5108390022675737,4,18.62530612244898,4,75.0,0,1
6,2,0.4610204081632645,4,6,0.17124716553287983,4,19.22612244897959,4,74.0,0,3
6,2,0.4610204081632645,4,6,0.045714285714285714,4,19.440907029478456,4,74.0,0,5
6,2,0.4610204081632645,4,6,0.15528344671201813,4,19.49750566893424,4,72.0,0,6
6,3,0.4533786848072552,4,4,0.19446712018140588,4,19.696326530612247,4,70.0,0,2
6,3,0.4533786848072552,4,4,0.07401360544217687,4,19.92126984126984,4,69.0,0,4
6,4,0.4415873015873011,4,4,0.3236281179138322,4,20.03156462585034,4,67.0,0,1
6,4,0.4415873015873011,4,4,0.09142857142857143,4,20.397278911564626,4,66.0,0,4
7,1,0.43362811791383393,4,2,0.22494331065759637,4,20.527891156462584,4,70.0,0,1
7,1,0.43362811791383393,4,2,0.24961451247165534,4,20.780408163265307,4,67.0,0,2
7,2,0.46113378684807316,4,7,0.2234920634920635,4,21.053242630385487,4,62.0,0,3
